Feature,Midle,Turned,Value
io_k8s_api_core_v1_PodTemplateSpec_metadata_selfLink,PodTemplateSpec_metadata_selfLink,selfLink,
io_k8s_api_core_v1_PodTemplateSpec_metadata_uid,PodTemplateSpec_metadata_uid,uid,
io_k8s_api_core_v1_PodTemplateSpec_spec,PodTemplateSpec_spec,spec,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers,PodTemplateSpec_spec_containers,containers,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_name,PodTemplateSpec_spec_containers_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_args,PodTemplateSpec_spec_containers_args,args,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_args_StringValue,PodTemplateSpec_spec_containers_args_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_command,PodTemplateSpec_spec_containers_command,command,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_command_StringValue,PodTemplateSpec_spec_containers_command_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env,PodTemplateSpec_spec_containers_env,env,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_name,PodTemplateSpec_spec_containers_env_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_value,PodTemplateSpec_spec_containers_env_value,value,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom,PodTemplateSpec_spec_containers_env_valueFrom,valueFrom,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef,PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef,configMapKeyRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_key,PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_key,key,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_name,PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_optional,PodTemplateSpec_spec_containers_env_valueFrom_configMapKeyRef_optional,optional,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_fieldRef,PodTemplateSpec_spec_containers_env_valueFrom_fieldRef,fieldRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_fieldRef_fieldPath,PodTemplateSpec_spec_containers_env_valueFrom_fieldRef_fieldPath,fieldPath,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_fieldRef_apiVersion,PodTemplateSpec_spec_containers_env_valueFrom_fieldRef_apiVersion,apiVersion,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef,resourceFieldRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_resource,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_resource,resource,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_containerName,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_containerName,containerName,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor,divisor,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor_asString,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor_asNumber,PodTemplateSpec_spec_containers_env_valueFrom_resourceFieldRef_divisor_asNumber,asNumber,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef,PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef,secretKeyRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_key,PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_key,key,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_name,PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_optional,PodTemplateSpec_spec_containers_env_valueFrom_secretKeyRef_optional,optional,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom,PodTemplateSpec_spec_containers_envFrom,envFrom,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_configMapRef,PodTemplateSpec_spec_containers_envFrom_configMapRef,configMapRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_configMapRef_name,PodTemplateSpec_spec_containers_envFrom_configMapRef_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_configMapRef_optional,PodTemplateSpec_spec_containers_envFrom_configMapRef_optional,optional,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_prefix,PodTemplateSpec_spec_containers_envFrom_prefix,prefix,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_secretRef,PodTemplateSpec_spec_containers_envFrom_secretRef,secretRef,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_secretRef_name,PodTemplateSpec_spec_containers_envFrom_secretRef_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_envFrom_secretRef_optional,PodTemplateSpec_spec_containers_envFrom_secretRef_optional,optional,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_image,PodTemplateSpec_spec_containers_image,image,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_imagePullPolicy,PodTemplateSpec_spec_containers_imagePullPolicy,imagePullPolicy,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_imagePullPolicy_Never,PodTemplateSpec_spec_containers_imagePullPolicy_Never,Never,Never
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_imagePullPolicy_IfNotPresent,PodTemplateSpec_spec_containers_imagePullPolicy_IfNotPresent,IfNotPresent,IfNotPresent
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_imagePullPolicy_Always,PodTemplateSpec_spec_containers_imagePullPolicy_Always,Always,Always
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle,PodTemplateSpec_spec_containers_lifecycle,lifecycle,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart,PodTemplateSpec_spec_containers_lifecycle_postStart,postStart,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_exec,PodTemplateSpec_spec_containers_lifecycle_postStart_exec,exec,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_exec_command,PodTemplateSpec_spec_containers_lifecycle_postStart_exec_command,command,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_exec_command_StringValue,PodTemplateSpec_spec_containers_lifecycle_postStart_exec_command_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet,httpGet,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port_asString,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port_asInteger,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_host,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_host,host,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders,httpHeaders,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders_name,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders_value,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_httpHeaders_value,value,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_path,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_path,path,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_scheme,PodTemplateSpec_spec_containers_lifecycle_postStart_httpGet_scheme,scheme,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_sleep,PodTemplateSpec_spec_containers_lifecycle_postStart_sleep,sleep,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_sleep_seconds,PodTemplateSpec_spec_containers_lifecycle_postStart_sleep_seconds,seconds,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket,PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket,tcpSocket,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port,PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port_asString,PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port_asInteger,PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_host,PodTemplateSpec_spec_containers_lifecycle_postStart_tcpSocket_host,host,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop,PodTemplateSpec_spec_containers_lifecycle_preStop,preStop,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_exec,PodTemplateSpec_spec_containers_lifecycle_preStop_exec,exec,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_exec_command,PodTemplateSpec_spec_containers_lifecycle_preStop_exec_command,command,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_exec_command_StringValue,PodTemplateSpec_spec_containers_lifecycle_preStop_exec_command_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet,httpGet,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port_asString,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port_asInteger,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_host,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_host,host,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders,httpHeaders,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders_name,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders_value,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_httpHeaders_value,value,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_path,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_path,path,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_scheme,PodTemplateSpec_spec_containers_lifecycle_preStop_httpGet_scheme,scheme,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_sleep,PodTemplateSpec_spec_containers_lifecycle_preStop_sleep,sleep,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_sleep_seconds,PodTemplateSpec_spec_containers_lifecycle_preStop_sleep_seconds,seconds,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket,PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket,tcpSocket,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port,PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port_asString,PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port_asInteger,PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_host,PodTemplateSpec_spec_containers_lifecycle_preStop_tcpSocket_host,host,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe,PodTemplateSpec_spec_containers_livenessProbe,livenessProbe,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_exec,PodTemplateSpec_spec_containers_livenessProbe_exec,exec,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_exec_command,PodTemplateSpec_spec_containers_livenessProbe_exec_command,command,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_exec_command_StringValue,PodTemplateSpec_spec_containers_livenessProbe_exec_command_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_failureThreshold,PodTemplateSpec_spec_containers_livenessProbe_failureThreshold,failureThreshold,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_grpc,PodTemplateSpec_spec_containers_livenessProbe_grpc,grpc,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_grpc_port,PodTemplateSpec_spec_containers_livenessProbe_grpc_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_grpc_service,PodTemplateSpec_spec_containers_livenessProbe_grpc_service,service,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet,PodTemplateSpec_spec_containers_livenessProbe_httpGet,httpGet,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_port,PodTemplateSpec_spec_containers_livenessProbe_httpGet_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_port_asString,PodTemplateSpec_spec_containers_livenessProbe_httpGet_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_port_asInteger,PodTemplateSpec_spec_containers_livenessProbe_httpGet_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_host,PodTemplateSpec_spec_containers_livenessProbe_httpGet_host,host,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders,PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders,httpHeaders,-
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders_name,PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders_name,name,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders_value,PodTemplateSpec_spec_containers_livenessProbe_httpGet_httpHeaders_value,value,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_path,PodTemplateSpec_spec_containers_livenessProbe_httpGet_path,path,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_httpGet_scheme,PodTemplateSpec_spec_containers_livenessProbe_httpGet_scheme,scheme,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_initialDelaySeconds,PodTemplateSpec_spec_containers_livenessProbe_initialDelaySeconds,initialDelaySeconds,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_periodSeconds,PodTemplateSpec_spec_containers_livenessProbe_periodSeconds,periodSeconds,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_successThreshold,PodTemplateSpec_spec_containers_livenessProbe_successThreshold,successThreshold,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_tcpSocket,PodTemplateSpec_spec_containers_livenessProbe_tcpSocket,tcpSocket,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port,PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port,port,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port_asString,PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port_asString,asString,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port_asInteger,PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_port_asInteger,asInteger,
io_k8s_api_core_v1_PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_host,PodTemplateSpec_spec_containers_livenessProbe_tcpSocket_host,host,
